Area,ISO 3 code,Date,Area type,Continent,Ember region,EU,OECD,G20,G7,ASEAN,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change,Year,Month,Quarter,YearMonth,Adalah_Agregat,Adalah_Provisional
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity demand,Demand,Demand,TWh,467.59,14.59,3.22,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,%,38.28,,,2021,8,3,2021-08,True,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,%,61.72,,,2021,8,3,2021-08,True,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,39.27,,,2021,8,3,2021-08,True,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,11.81,,,2021,8,3,2021-08,True,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,%,21.7,,,2021,8,3,2021-08,True,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,%,9.89,,,2021,8,3,2021-08,True,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,TWh,178.98,3.38,1.92,2021,8,3,2021-08,True,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,TWh,288.61,11.21,4.04,2021,8,3,2021-08,True,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,183.62,0.6,0.33,2021,8,3,2021-08,True,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,55.19,-4.05,-6.84,2021,8,3,2021-08,True,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,TWh,101.44,3.02,3.07,2021,8,3,2021-08,True,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,TWh,46.25,7.07,18.04,2021,8,3,2021-08,True,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,%,1.24,,,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,%,22.45,,,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,%,38.48,,,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,%,10.24,,,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,%,16.58,,,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,%,0.79,,,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,%,0.33,,,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,%,3.68,,,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,%,6.21,,,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,TWh,5.8,0.24,4.32,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,TWh,104.99,10.61,11.24,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,TWh,179.92,0.43,0.24,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,TWh,47.87,-4.31,-8.26,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,TWh,77.54,0.36,0.47,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,TWh,3.7,0.17,4.82,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,TWh,1.52,0.02,1.33,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,TWh,17.19,3.38,24.48,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,TWh,29.06,3.69,14.54,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity generation,Total,Total Generation,TWh,467.59,14.59,3.22,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Electricity imports,Electricity imports,Net Imports,TWh,,,,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Clean,mtCO2,4.04,0.16,4.12,2021,8,3,2021-08,True,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Fossil,mtCO2,200.58,10.65,5.61,2021,8,3,2021-08,True,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,100.92,0.6,0.6,2021,8,3,2021-08,True,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,2.54,-0.05,-1.93,2021,8,3,2021-08,True,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Renewables,mtCO2,3.62,0.15,4.32,2021,8,3,2021-08,True,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,1.08,0.2,22.73,2021,8,3,2021-08,True,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,437.61,9.77,2.28,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Bioenergy,mtCO2,1.33,0.05,3.91,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Coal,mtCO2,99.66,10.05,11.22,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Gas,mtCO2,98.33,0.48,0.49,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Hydro,mtCO2,1.15,-0.1,-8.0,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Nuclear,mtCO2,0.42,0.01,2.44,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Fossil,mtCO2,2.59,0.12,4.86,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Renewables,mtCO2,0.06,0.0,0.0,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Solar,mtCO2,0.83,0.17,25.76,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Wind,mtCO2,0.25,0.03,13.64,2021,8,3,2021-08,False,False
North America,,2021-08-01,Region,,,False,False,False,False,False,Power sector emissions,Total,Total emissions,mtCO2,204.62,10.81,5.58,2021,8,3,2021-08,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity demand,Demand,Demand,TWh,397.51,15.07,3.94,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,%,42.49,,,2021,9,3,2021-09,True,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,%,57.5,,,2021,9,3,2021-09,True,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,37.03,,,2021,9,3,2021-09,True,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,12.33,,,2021,9,3,2021-09,True,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,%,24.34,,,2021,9,3,2021-09,True,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,%,12.01,,,2021,9,3,2021-09,True,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,TWh,168.92,7.69,4.77,2021,9,3,2021-09,True,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,TWh,228.59,7.38,3.34,2021,9,3,2021-09,True,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,147.22,-2.65,-1.77,2021,9,3,2021-09,True,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,49.02,-1.97,-3.86,2021,9,3,2021-09,True,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,TWh,96.77,7.97,8.98,2021,9,3,2021-09,True,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,TWh,47.75,9.94,26.29,2021,9,3,2021-09,True,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,%,1.32,,,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,%,20.47,,,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,%,36.21,,,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,%,10.62,,,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,%,18.15,,,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,%,0.82,,,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,%,0.39,,,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,%,3.99,,,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,%,8.02,,,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,TWh,5.25,0.11,2.14,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,TWh,81.37,10.03,14.06,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,TWh,143.95,-2.74,-1.87,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,TWh,42.23,-2.15,-4.84,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,TWh,72.15,-0.28,-0.39,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,TWh,3.27,0.09,2.83,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,TWh,1.54,0.07,4.76,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,TWh,15.88,4.16,35.49,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,TWh,31.87,5.78,22.15,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity generation,Total,Total Generation,TWh,397.51,15.07,3.94,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Electricity imports,Electricity imports,Net Imports,TWh,,,,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Clean,mtCO2,3.7,0.21,6.02,2021,9,3,2021-09,True,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Fossil,mtCO2,158.2,8.16,5.44,2021,9,3,2021-09,True,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,80.96,-1.35,-1.64,2021,9,3,2021-09,True,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,2.28,-0.03,-1.3,2021,9,3,2021-09,True,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Renewables,mtCO2,3.31,0.21,6.77,2021,9,3,2021-09,True,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,1.03,0.24,30.38,2021,9,3,2021-09,True,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,407.29,5.84,1.45,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Bioenergy,mtCO2,1.21,0.03,2.54,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Coal,mtCO2,77.24,9.51,14.04,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Gas,mtCO2,78.67,-1.42,-1.77,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Hydro,mtCO2,1.01,-0.06,-5.61,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Nuclear,mtCO2,0.39,0.0,0.0,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Fossil,mtCO2,2.29,0.07,3.15,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Renewables,mtCO2,0.06,0.0,0.0,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Solar,mtCO2,0.76,0.2,35.71,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Wind,mtCO2,0.27,0.04,17.39,2021,9,3,2021-09,False,False
North America,,2021-09-01,Region,,,False,False,False,False,False,Power sector emissions,Total,Total emissions,mtCO2,161.9,8.37,5.45,2021,9,3,2021-09,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity demand,Demand,Demand,TWh,371.87,5.31,1.45,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,%,44.34,,,2021,10,4,2021-10,True,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,%,55.66,,,2021,10,4,2021-10,True,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,38.08,,,2021,10,4,2021-10,True,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,13.74,,,2021,10,4,2021-10,True,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,%,26.76,,,2021,10,4,2021-10,True,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,%,13.02,,,2021,10,4,2021-10,True,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,TWh,164.9,1.56,0.96,2021,10,4,2021-10,True,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,TWh,206.97,3.75,1.85,2021,10,4,2021-10,True,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,141.61,1.27,0.9,2021,10,4,2021-10,True,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,51.08,-3.46,-6.34,2021,10,4,2021-10,True,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,TWh,99.51,2.49,2.57,2021,10,4,2021-10,True,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,TWh,48.43,5.95,14.01,2021,10,4,2021-10,True,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,%,1.4,,,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,%,17.58,,,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,%,37.18,,,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,%,11.93,,,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,%,17.58,,,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,%,0.9,,,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,%,0.41,,,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,%,3.57,,,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,%,9.45,,,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,TWh,5.19,0.06,1.17,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,TWh,65.36,2.48,3.94,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,TWh,138.27,1.21,0.88,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,TWh,44.36,-3.57,-7.45,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,TWh,65.39,-0.93,-1.4,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,TWh,3.34,0.06,1.83,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,TWh,1.53,0.05,3.38,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,TWh,13.29,2.72,25.73,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,TWh,35.14,3.23,10.12,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity generation,Total,Total Generation,TWh,371.87,5.31,1.45,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Electricity imports,Electricity imports,Net Imports,TWh,,,,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Clean,mtCO2,3.6,0.07,1.98,2021,10,4,2021-10,True,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Fossil,mtCO2,140.15,3.19,2.33,2021,10,4,2021-10,True,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,78.11,0.84,1.09,2021,10,4,2021-10,True,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,2.31,-0.08,-3.35,2021,10,4,2021-10,True,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Renewables,mtCO2,3.25,0.08,2.52,2021,10,4,2021-10,True,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,0.94,0.16,20.51,2021,10,4,2021-10,True,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,386.56,3.29,0.86,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Bioenergy,mtCO2,1.19,0.01,0.85,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Coal,mtCO2,62.04,2.35,3.94,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Gas,mtCO2,75.77,0.79,1.05,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Hydro,mtCO2,1.06,-0.09,-7.83,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Nuclear,mtCO2,0.35,-0.01,-2.78,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Fossil,mtCO2,2.34,0.05,2.18,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Other Renewables,mtCO2,0.06,0.0,0.0,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Solar,mtCO2,0.64,0.13,25.49,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Power sector emissions,Fuel,Wind,mtCO2,0.3,0.03,11.11,2021,10,4,2021-10,False,False
North America,,2021-10-01,Region,,,False,False,False,False,False,Power sector emissions,Total,Total emissions,mtCO2,143.75,3.26,2.32,2021,10,4,2021-10,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity demand,Demand,Demand,TWh,368.73,11.93,3.34,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,%,47.77,,,2021,11,4,2021-11,True,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,%,52.23,,,2021,11,4,2021-11,True,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,35.87,,,2021,11,4,2021-11,True,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,15.21,,,2021,11,4,2021-11,True,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,%,29.01,,,2021,11,4,2021-11,True,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,%,13.8,,,2021,11,4,2021-11,True,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Clean,TWh,176.13,2.58,1.49,2021,11,4,2021-11,True,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Fossil,TWh,192.6,9.35,5.1,2021,11,4,2021-11,True,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,132.26,13.36,11.24,2021,11,4,2021-11,True,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,56.06,-2.76,-4.69,2021,11,4,2021-11,True,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Renewables,TWh,106.94,2.31,2.21,2021,11,4,2021-11,True,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Aggregate fuel,Wind and Solar,TWh,50.88,5.07,11.07,2021,11,4,2021-11,True,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,%,1.42,,,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,%,16.36,,,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,%,35.02,,,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,%,13.36,,,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,%,18.76,,,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,%,0.85,,,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,%,0.43,,,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,%,3.04,,,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,%,10.76,,,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Bioenergy,TWh,5.23,0.01,0.19,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Coal,TWh,60.34,-4.01,-6.23,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Gas,TWh,129.12,13.47,11.65,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Hydro,TWh,49.25,-2.77,-5.32,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Nuclear,TWh,69.19,0.27,0.39,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Fossil,TWh,3.14,-0.11,-3.38,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Other Renewables,TWh,1.58,0.0,0.0,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Solar,TWh,11.21,2.62,30.5,2021,11,4,2021-11,False,False
North America,,2021-11-01,Region,,,False,False,False,False,False,Electricity generation,Fuel,Wind,TWh,39.67,2.45,6.58,2021,11,4,2021-11,False,False
